size,total_sqft,bath,balcony,price
2,1200,2,2,45
3,1563,3,2,63
3,3000,3,2,400
2,812,2,1,42
2,1200,2,1,70
4,3175,4,1,156
2,1360,2,1,101
3,1835,3,3,88
3,1756,3,2,110
3,1296,2,2,51
2,1300,2,1,75
2,1141,2,1,50
3,1270,2,2,50
2,1210,2,1,55
2,1310,2,2,67
3,1745,3,2,140
2,1050,2,2,37
2,1140,2,1,34
2,1210,2,2,54
3,2035,3,2,142
1,633,1,1,17
1,485,1,1,19
2,1112,2,2,40
3,2275,4,2,187
3,1419,3,2,85
2,1047,2,2,91
3,1884,4,2,117
2,905,2,1,58
3,1500,2,1,108
1,850,1,0,50
2,1125,2,1,32
2,1165,2,2,59
2,933,2,0,55
3,1305,2,1,77
2,1125,2,1,65
2,865,2,2,33
3,1245,3,3,66
2,8840,2,3,300
3,1145,2,2,60
3,2000,3,1,90
1,625,1,1,43
3,1724,3,2,128
3,1270,2,1,54
3,1250,3,2,39
3,1485,3,2,72
2,823,2,1,80
2,990,2,2,50
2,1185,2,2,59
2,1140,2,1,78
3,1950,4,2,120
3,1756,3,2,125
1,520,1,1,14
2,1025,2,1,48
2,1216,2,1,72
2,1026,2,2,60
4,3335,4,3,300
3,1411,2,2,60
3,1320,2,1,39
2,1320,2,0,50
3,1804,3,2,155
2,1140,2,2,46
4,2375,4,2,189
2,1152,2,2,55
2,965,2,1,54
3,1684,3,1,120
3,1672,3,2,86
2,1075,2,2,60
3,1464,3,2,56
2,1420,2,1,99
2,750,2,0,40
2,1169,2,2,64
3,1290,2,1,62
2,1160,2,2,40
3,1500,3,2,70
3,1850,3,1,180
3,1300,3,2,46
3,1310,2,1,37
3,2750,5,2,550
3,2150,3,0,170
3,1300,2,3,69
3,1260,2,1,82
2,1241,2,1,64
2,1025,2,2,45
2,1070,2,1,60
2,815,2,1,40
3,2000,3,3,105
2,1400,2,1,190
2,1216,2,2,70
3,2200,2,1,190
2,1026,2,1,50
1,450,1,1,20
2,1205,2,1,45
2,1368,2,3,87
1,420,1,1,12
2,1270,2,2,42
2,614,1,1,28
2,1408,2,2,58
3,1223,2,2,42
3,1507,3,1,80
2,1160,2,2,57
2,960,2,3,50
2,1021,2,2,46
3,2162,4,2,129
2,1065,2,1,36
1,400,1,1,10
3,1465,2,1,75
2,900,2,1,41
3,1800,3,2,95
2,1175,2,2,83
2,1050,2,0,59
3,1400,2,2,40
3,1650,3,1,150
3,1827,3,2,97
3,1930,4,2,122
2,883,2,1,37
1,550,1,1,16
3,1400,2,1,40
3,1290,2,3,38
3,1021,3,2,59
2,1158,2,1,55
3,1400,2,2,135
3,1200,2,1,57
3,1520,3,2,125
3,2710,3,2,177
2,1150,2,2,57
2,1101,2,2,37
3,1200,2,3,110
2,1252,2,1,92
3,1650,3,2,85
2,1270,2,2,80
2,992,2,1,70
3,2000,3,2,85
2,893,2,2,34
3,1075,2,1,41
2,1190,2,1,42
3,1814,3,3,63
3,1400,3,2,98
3,1344,2,0,56
3,1843,3,2,95
2,1138,2,1,32
3,1495,2,2,70
2,880,2,1,19
3,1396,3,1,74
3,1610,2,3,119
2,1050,2,2,55
3,1410,2,2,43
2,1050,2,2,37
3,1310,2,1,85
2,1104,2,2,58
2,1165,2,1,67
2,1027,2,2,44
2,1310,2,3,60
2,1052,2,2,52
3,1464,3,2,56
2,1000,2,2,45
3,2240,3,2,300
2,1150,2,1,38
3,2019,3,1,70
2,986,2,1,31
3,1893,4,2,95
3,1318,3,2,56
3,1325,2,2,58
2,800,2,1,33
3,1300,3,2,42
3,1300,2,2,60
2,1010,2,1,52
2,1260,2,3,75
2,1197,2,1,75
2,1050,2,2,45
3,1241,2,1,68
3,1567,2,3,62
3,1747,3,1,110
3,1475,2,2,55
2,980,2,1,51
2,966,2,1,58
4,2360,3,2,185
2,1112,2,1,62
2,550,1,1,16
3,1760,3,3,90
3,1830,2,3,113
2,1175,2,1,67
2,1175,2,1,41
2,1025,2,2,45
2,1232,2,1,80
2,1010,2,2,57
2,1273,2,2,60
2,1590,2,2,102
2,1100,2,1,58
3,1252,2,1,65
4,2615,5,3,222
2,1322,2,1,77
3,1755,3,2,117
2,1135,2,2,46
2,1260,2,2,85
3,1100,2,1,53
3,1305,3,1,65
2,1236,2,1,50
2,1125,1,2,45
2,1075,2,2,32
3,2000,3,2,85
2,1150,2,2,42
2,1085,2,1,43
3,1785,3,0,165
3,2475,4,3,300
3,1930,4,2,120
2,600,4,1,70
4,2450,3,2,110
3,1920,3,3,122
2,1085,2,2,34
1,760,1,2,50
2,1201,2,3,80
3,1615,3,2,97
3,1991,4,2,100
2,1377,2,2,80
3,2880,3,2,560
3,2176,3,3,348
1,663,1,0,32
2,1165,2,1,33
3,3554,4,1,340
2,1260,2,1,45
2,1095,2,1,39
2,1050,2,2,65
2,1176,2,2,50
3,1801,3,2,115
2,1315,2,3,55
2,1194,2,2,46
3,1308,2,3,53
3,1806,6,2,116
3,2144,3,2,140
2,1065,2,3,33
2,1205,2,1,67
2,1160,2,2,40
2,1194,2,2,47
3,1681,3,3,69
2,1130,2,1,32
4,3633,5,1,335
3,1843,3,2,90
2,1065,2,1,30
3,1885,3,2,85
2,1500,2,2,45
2,1210,2,2,69
2,1126,2,1,39
3,1357,2,2,59
3,1451,2,2,46
2,950,2,1,55
2,960,2,2,48
3,1625,3,3,92
3,1607,2,2,112
2,900,2,1,46
2,1080,2,2,38
3,2300,3,1,250
4,1708,3,0,64
3,1690,2,2,116
2,1269,2,2,97
2,1243,2,2,46
3,1890,3,2,84
2,1165,2,1,33
2,1196,2,2,56
2,1194,2,2,47
3,1630,3,2,110
2,1063,2,1,42
2,1025,2,1,39
2,1067,2,1,38
2,1299,2,1,89
2,1343,2,1,76
3,1330,2,2,44
3,1524,2,3,72
4,2236,4,2,153
3,1410,2,2,45
3,1581,3,3,76
2,1205,2,1,79
3,1270,2,2,95
3,1353,2,2,110
3,1250,2,1,70
3,1950,3,2,261
3,1157,2,1,69
2,1000,2,2,40
1,602,1,1,33
2,1108,2,0,66
2,1040,2,1,68
2,1451,2,1,87
2,1196,2,2,40
1,850,1,1,37
3,2171,3,2,298
2,900,2,1,40
1,720,1,1,33
3,1573,3,2,115
2,1026,2,1,60
3,1400,2,2,78
3,1400,2,2,40
2,1150,2,1,48
3,1500,3,2,88
3,2400,3,2,380
3,1790,3,2,105
2,1125,2,2,75
2,1100,2,1,50
2,1105,2,2,57
2,1110,2,2,46
1,708,1,1,41
2,1027,2,2,44
3,1600,3,1,100
4,3122,6,2,250
2,1205,2,2,37
3,1450,2,2,73
2,1200,2,2,42
3,1837,2,2,95
2,1346,2,1,76
2,1012,2,1,68
3,1950,3,2,193
2,1125,2,2,55
3,1500,2,2,60
2,1197,2,1,79
3,1230,2,2,31
2,1100,2,2,47
3,1563,2,2,52
4,3729,4,2,384
3,1715,3,3,120
2,1151,2,2,42
2,1123,2,2,60
2,1276,2,1,69
2,1315,2,3,77
3,1270,2,2,50
2,1325,2,2,52
3,1600,3,2,63
3,1660,3,2,104
2,1299,2,3,58
2,953,2,1,90
2,1457,2,3,60
2,1000,1,1,65
3,1100,2,3,76
3,1075,2,1,33
3,1450,3,3,51
5,5515,6,2,425
1,950,1,1,40
2,1013,2,2,60
2,1140,2,2,56
3,2100,3,3,220
3,1430,3,1,61
3,1600,3,2,77
2,1190,2,1,48
3,1625,3,2,95
2,1210,2,2,53
3,1615,3,2,150
2,1180,2,2,85
2,850,2,1,45
2,1130,2,2,55
2,907,2,2,38
2,1300,2,3,90
3,1891,3,1,110
3,1735,3,3,78
3,1075,2,1,33
3,1590,3,2,57
2,1160,2,3,55
2,930,1,1,55
2,1010,2,1,58
2,1221,2,2,68
2,1108,2,1,87
2,1370,2,1,70
2,920,2,1,41
2,1277,2,1,79
2,1213,2,2,38
3,1653,3,2,85
4,3000,5,3,500
3,1570,3,2,68
2,1053,2,3,44
3,1325,2,3,56
2,1169,2,1,50
2,1274,2,1,90
2,1317,2,2,52
2,1195,2,1,75
2,940,2,2,35
3,1820,3,2,95
3,1450,3,3,53
3,1615,3,0,96
3,2200,2,3,99
2,985,2,1,62
2,1116,2,1,33
2,656,2,1,25
2,1105,2,1,39
2,1220,2,1,55
3,1400,3,2,74
2,1000,2,1,35
3,1660,3,3,80
3,1330,2,1,57
2,1165,2,1,52
2,1153,2,2,56
2,1270,2,2,45
2,1070,2,2,38
3,1420,2,2,95
2,2031,2,2,200
2,1454,2,1,90
2,1116,2,3,48
2,1346,2,1,74
2,1062,2,1,50
1,700,1,1,25
2,1405,2,1,99
2,1100,2,2,50
3,2135,3,2,170
2,1125,2,1,47
3,1350,2,2,47
2,1068,2,3,48
2,940,2,1,32
2,1063,2,1,32
2,1382,2,2,84
2,936,2,1,45
3,1400,2,3,60
1,475,1,1,26
2,1200,2,1,115
3,1450,3,3,65
2,1162,2,1,52
2,1161,2,1,48
3,1623,2,2,105
2,1260,2,1,70
3,1500,2,0,70
3,2000,3,3,200
2,1100,2,2,46
3,1400,2,3,56
3,2257,3,2,155
2,1153,2,2,56
2,1197,2,1,56
2,1150,2,2,90
1,595,1,1,40
3,1837,3,1,110
3,1830,3,3,91
3,1715,3,3,115
2,970,2,1,35
4,2400,5,1,135
4,3040,4,2,135
2,1168,2,1,66
2,1160,2,2,36
3,1500,3,2,75
2,850,2,1,25
2,935,2,2,39
1,654,1,1,49
3,1650,3,1,180
2,1300,2,1,33
2,950,2,1,60
3,1250,3,2,54
2,1072,2,1,42
3,1425,2,2,65
2,1165,1,0,42
3,1390,2,2,69
3,1510,3,2,78
2,1305,2,2,90
2,866,2,2,32
2,1231,2,1,84
3,1360,2,3,45
3,2500,3,3,138
2,1140,2,3,55
1,525,1,1,30
2,1295,2,1,64
2,1020,2,2,45
2,1100,2,1,41
2,820,2,2,37
2,1354,2,2,70
4,2453,3,2,250
2,1154,2,1,51
3,1680,2,3,92
2,1205,2,2,60
3,1400,2,2,86
3,1625,3,1,150
3,1520,2,3,80
2,1300,3,1,65
2,1150,2,2,47
3,1762,3,3,109
2,1153,2,2,58
4,2650,4,1,223
3,1350,2,2,47
2,950,2,2,56
3,3295,3,3,310
3,1515,3,3,80
2,1100,2,2,30
2,1250,2,2,65
3,1355,2,2,51
3,1115,3,1,39
3,1275,3,2,45
3,2051,3,2,170
3,1470,2,2,99
3,1550,2,3,70
3,1270,2,1,73
4,2119,4,2,111
3,1600,3,3,170
3,1320,2,2,50
3,1410,2,1,54
2,1200,2,3,70
3,1705,2,1,86
2,995,2,1,48
2,1081,2,1,52
2,1194,2,2,46
1,605,1,1,30
1,567,1,1,25
2,1718,3,2,275
3,1715,3,2,105
3,1846,3,2,120
2,1015,2,3,56
2,1100,2,1,36
3,1965,4,2,125
2,1021,2,2,45
2,1230,2,1,67
2,1260,2,2,55
3,1894,4,1,114
3,1950,3,2,131
2,1231,2,3,66
2,1236,2,1,58
4,1800,3,0,120
3,1650,3,2,135
3,1443,2,2,70
2,925,2,1,68
3,1305,3,1,33
2,1190,2,2,46
2,1284,2,2,53
2,1325,2,1,59
2,1183,2,1,79
3,1750,3,2,100
4,16335,4,2,149
1,747,1,2,27
2,1342,2,1,90
2,1113,2,1,52
3,1738,3,2,110
4,2790,4,3,198
2,1162,2,1,59
2,1194,2,2,46
3,1857,4,3,155
2,1763,3,2,240
2,1150,2,1,45
2,1290,2,2,72
2,1150,2,0,70
2,1160,2,2,64
2,900,2,2,27
3,1320,2,1,38
4,2240,4,2,160
2,891,2,1,26
3,1852,3,2,125
3,1323,2,1,42
2,1404,2,1,67
2,1370,2,2,60
3,1385,2,2,48
2,1129,2,1,50
3,1876,3,1,150
3,1720,3,1,95
2,1175,2,2,86
1,500,1,2,51
1,1200,1,0,295
3,1893,3,2,130
3,1430,3,2,52
2,850,2,2,45
2,1392,2,1,110
3,1938,3,3,105
2,1020,2,2,52
3,1832,3,2,160
3,1423,2,2,85
2,1432,2,1,85
3,1480,3,2,65
3,1843,3,2,96
3,1916,2,1,150
2,1255,2,1,55
2,1160,2,2,44
2,2640,2,1,170
2,1160,2,3,53
2,1200,2,1,80
2,1100,2,1,44
3,1500,3,3,100
3,1336,2,3,50
2,1065,2,1,46
2,1294,2,1,115
3,1550,3,2,68
2,1216,2,1,75
2,1005,2,2,40
3,1430,2,1,102
4,4100,4,3,660
3,1660,3,2,125
3,1430,2,3,56
3,1470,2,1,75
2,1045,2,1,76
2,950,2,0,30
3,1382,3,1,65
2,930,2,2,46
3,1660,2,2,116
2,1290,2,2,71
3,1010,2,1,45
2,1200,2,2,71
3,1650,3,2,140
3,1636,3,2,88
3,2367,3,2,320
2,1153,2,2,56
3,2087,4,2,160
2,1200,2,1,47
3,1844,3,1,89
2,1215,2,1,43
2,1194,2,1,57
2,1220,2,2,52
4,3150,4,2,150
1,525,1,1,26
2,955,2,1,37
2,884,2,1,48
2,1250,2,1,68
2,7000,2,1,135
4,2990,4,1,225
2,1195,2,1,52
1,2559,1,1,55
2,1200,2,1,33
2,984,2,1,45
2,1089,2,1,40
2,1165,2,1,52
1,410,1,1,10
3,1482,3,1,110
3,1938,3,3,113
3,1166,2,2,34
3,1275,2,2,55
2,1140,2,2,43
1,720,1,2,28
2,1100,2,1,90
2,1162,2,2,98
3,1550,2,2,73
2,1220,2,2,60
2,964,2,1,62
3,1500,3,2,50
3,1347,2,1,44
2,1120,2,1,42
1,600,1,1,22
3,2321,4,1,157
1,540,1,2,24
2,1150,2,1,57
3,1484,3,1,75
2,620,2,1,23
3,1650,3,2,78
3,1250,3,2,44
3,2072,3,2,108
2,1105,2,2,40
2,1200,2,2,60
2,550,2,1,16
3,1340,2,2,53
3,2409,3,3,395
2,1194,2,2,46
2,1246,2,1,65
2,1055,2,3,75
3,1541,3,1,69
2,1370,2,2,88
2,1224,2,2,75
2,883,2,1,39
2,1154,2,1,57
3,1610,3,3,78
2,1057,2,1,42
2,1157,2,1,65
2,980,2,3,35
2,1140,2,1,40
2,1206,2,1,40
1,575,1,1,16
3,1600,3,1,170
3,1300,2,2,52
3,1270,2,1,35
2,1128,2,1,63
1,640,1,1,45
3,2400,3,2,185
2,1090,2,2,38
1,589,1,1,29
2,1125,2,1,28
2,1140,2,2,50
2,1315,2,3,74
3,1435,2,2,115
2,1092,2,2,44
2,1314,2,3,80
2,1260,2,1,100
2,1080,2,1,49
3,1082,2,1,45
3,1150,3,2,65
2,1052,2,1,34
2,1045,2,1,45
3,1442,3,2,80
3,1500,2,2,75
2,497,1,1,20
2,1255,2,1,53
3,1432,3,2,79
2,1450,2,2,80
2,1346,2,1,69
2,1200,2,2,29
3,925,2,1,49
2,1160,2,2,49
3,1768,3,3,81
2,1094,2,2,54
3,1500,3,3,90
3,1745,3,2,130
4,3500,3,3,425
3,1550,3,1,50
4,2340,5,1,160
3,1655,3,2,113
3,2024,3,2,103
3,1575,4,3,100
3,1920,3,2,130
3,1082,2,1,55
3,1265,2,3,55
3,1100,2,2,45
2,1246,2,1,67
1,615,1,1,43
2,1128,2,1,60
2,1260,2,1,55
3,1830,3,3,89
3,1525,2,2,68
1,602,2,1,30
3,1835,3,3,89
3,1250,3,3,62
3,1855,3,3,96
3,1450,3,3,60
3,2089,3,2,148
3,1464,3,2,56
2,1200,2,2,44
2,1095,2,1,45
3,2500,3,2,345
3,1170,3,2,80
2,1280,2,1,88
2,1224,2,0,105
3,1694,3,1,125
2,825,2,1,30
3,1612,3,1,98
2,985,2,1,25
2,1175,2,2,75
3,1740,3,3,85
3,1770,3,2,99
2,1090,2,1,46
3,1800,3,1,130
3,1221,3,3,65
2,1046,2,1,48
3,1290,2,3,56
2,1065,2,1,30
3,1850,4,2,121
2,1097,2,1,49
2,1200,3,2,70
3,2160,3,2,170
2,1140,2,2,52
2,1297,2,2,98
2,1150,2,0,50
2,1375,2,1,45
2,1245,2,2,58
4,4750,6,1,948
3,1594,3,2,140
1,645,1,1,16
2,700,2,2,36
2,1000,2,0,50
2,1160,2,2,42
3,1570,2,2,95
2,1290,2,2,88
2,1200,2,1,44
3,2777,5,2,649
3,2250,3,0,180
2,1145,2,2,44
3,1320,2,2,46
2,1065,2,1,30
3,1650,3,2,48
2,1371,2,1,86
3,1575,3,1,94
2,1362,2,2,66
3,1255,3,1,90
2,925,2,1,35
2,1088,2,1,30
2,1234,2,2,80
3,2140,3,2,139
3,1584,3,2,101
2,1175,2,2,50
3,1555,3,3,52
1,645,1,1,16
3,1585,2,2,79
2,1354,2,2,71
2,1165,2,2,45
3,1740,2,1,137
2,985,2,1,50
3,1340,2,2,47
3,1583,3,1,95
3,1573,3,2,100
2,1227,2,2,42
2,1210,2,1,60
3,1650,3,3,125
3,1485,2,2,63
3,1735,3,2,97
3,1730,3,2,175
3,1684,3,2,86
3,1686,3,3,77
3,1654,3,3,82
3,1600,3,3,105
2,1100,2,1,39
3,1655,3,3,95
3,1830,3,3,121
3,1430,3,1,85
3,1989,4,3,155
2,1044,2,2,55
3,1426,3,2,85
2,1115,2,2,50
2,1000,2,1,29
2,1140,2,1,33
2,900,2,1,35
2,1200,2,3,50
1,580,1,1,45
2,1030,2,1,50
3,1910,4,3,150
3,1950,3,3,132
3,1724,3,1,125
2,1400,2,2,65
3,1400,2,2,68
2,1115,2,2,44
2,1300,2,2,55
2,1332,2,1,108
2,1000,2,1,41
2,1070,2,1,48
3,1600,3,1,85
2,1196,2,2,57
2,1025,2,1,54
3,1220,3,2,56
3,2180,4,3,180
3,1600,3,2,102
2,1270,2,1,110
3,1932,3,2,183
3,2086,3,2,160
2,1165,2,1,51
3,1310,3,1,63
2,1440,2,2,165
3,1900,3,2,85
2,740,1,1,22
3,2503,3,3,138
2,1075,2,2,60
2,1260,2,2,83
3,1282,2,1,48
3,1717,3,3,125
2,1088,2,2,46
3,1335,2,1,56
2,1200,2,1,42
3,1325,2,2,60
2,1157,2,1,73
2,1200,2,1,54
3,1510,2,2,65
2,1050,2,2,54
2,1200,2,2,45
3,1516,3,1,147
2,1050,2,1,44
2,1050,2,2,35
2,1194,2,1,65
2,1210,2,3,69
3,1660,3,1,110
2,1410,2,3,125
2,1305,2,1,67
2,1206,2,3,53
2,883,2,1,49
2,1150,2,2,55
2,1245,2,1,125
3,1850,3,3,110
4,2150,3,2,85
3,3895,3,1,390
2,1035,2,2,55
2,600,3,2,72
3,1200,3,3,75
2,1155,2,1,69
1,755,1,0,30
2,960,2,2,35
1,450,1,1,20
3,1571,3,3,53
3,1691,3,2,119
3,1489,2,1,70
2,800,2,1,32
3,980,2,2,60
2,1215,2,1,65
2,911,2,1,26
3,1500,2,1,70
2,1588,2,3,58
2,957,2,2,56
2,1200,2,1,34
3,1495,2,2,52
2,845,2,0,34
4,3000,4,2,350
3,2206,4,1,180
2,1181,2,1,61
2,1309,2,3,69
2,1225,2,2,48
3,1719,3,3,95
2,995,2,1,40
2,1120,2,2,53
2,1047,2,1,75
3,1466,3,3,59
3,1691,3,2,100
2,876,2,2,28
3,1659,3,1,135
2,1270,2,1,105
3,1269,2,3,50
2,1200,3,2,80
2,1153,2,2,56
2,1315,2,2,69
3,1354,3,1,85
2,1180,2,1,55
2,1313,2,2,68
2,1100,2,2,50
2,890,2,3,37
2,1173,2,1,78
2,1190,2,1,55
2,1250,2,0,75
3,1644,3,3,80
3,1710,3,2,110
3,1662,3,2,155
2,1162,2,1,48
2,1362,2,3,85
1,540,1,1,22
3,1410,2,3,54
2,970,2,0,45
3,1810,3,2,97
2,1084,2,1,51
3,1500,3,2,85
3,1328,2,1,56
3,1485,2,2,90
3,1500,2,2,58
2,1100,2,2,85
3,1360,2,2,73
2,900,2,1,75
2,1031,2,1,54
2,1040,2,2,36
3,1404,2,1,56
2,1200,2,2,46
2,1267,3,1,78
3,1510,2,3,110
2,900,2,1,42
3,1457,2,2,105
4,3596,4,2,268
3,1408,3,2,80
2,1005,2,2,45
2,545,1,1,28
2,1182,2,1,64
2,1367,2,0,80
5,1100,4,3,199
3,1565,3,2,78
3,1720,3,2,128
2,1107,2,3,44
2,1360,2,1,78
2,625,1,1,25
2,1701,2,2,145
2,1016,2,1,39
3,1500,3,1,90
2,900,2,1,45
3,1500,3,1,150
3,2292,2,1,285
3,1280,3,1,42
3,1500,2,1,70
3,1500,2,1,64
2,1245,2,2,59
2,1025,2,1,44
3,1945,3,2,135
3,1640,3,3,245
3,1348,2,2,80
2,1100,2,2,55
3,1616,3,3,40
3,1855,3,3,135
2,1255,2,2,56
2,1195,2,2,59
2,1022,2,1,35
3,1650,3,2,115
2,1020,2,1,40
4,4395,4,2,242
2,950,2,1,25
4,2710,5,3,142
3,1936,3,1,131
2,1075,2,2,58
2,1223,2,1,93
2,1050,2,2,42
3,2100,3,2,190
2,1495,2,1,78
3,1500,2,3,82
3,1605,3,2,260
2,1270,2,2,52
2,1081,2,3,60
3,1600,2,0,140
3,1596,3,1,118
3,1557,3,1,70
3,1410,3,3,68
3,1984,4,1,148
2,1196,2,3,60
4,2259,3,2,112
2,1256,2,1,62
2,1243,2,2,46
3,1310,2,1,37
2,1140,2,1,57
3,1600,3,2,260
3,1790,3,2,120
3,1786,3,2,79
2,1035,2,1,47
3,1564,3,1,103
2,1334,2,1,67
3,1365,3,1,53
2,1115,2,1,50
2,1020,2,1,42
3,1369,2,3,72
2,1240,2,2,41
2,1418,2,1,62
2,500,1,1,20
2,1020,2,2,39
2,1290,2,2,70
3,1290,3,3,62
3,1881,3,2,115
2,943,2,2,49
2,1140,2,1,32
2,1035,2,2,60
2,1232,2,1,94
3,1290,2,2,56
4,2610,4,2,306
3,1576,3,2,58
2,980,2,1,41
4,4000,6,1,440
2,1346,2,1,74
2,1181,2,2,55
4,6652,6,1,660
2,1307,2,2,59
3,1215,2,2,49
2,1180,2,3,80
2,1115,2,2,50
2,1025,2,2,43
3,1910,3,2,131
2,1200,2,2,50
4,2920,4,3,536
2,1349,2,1,98
2,1175,2,1,60
2,1150,2,1,40
2,935,2,1,32
3,1404,2,2,59
2,1203,2,2,60
3,1571,3,3,63
2,1125,2,2,46
1,610,1,1,18
2,1198,2,2,80
2,1200,2,2,45
3,1830,3,2,95
3,1432,2,2,61
3,2300,2,0,70
2,1331,2,2,69
3,1876,3,3,160
3,1639,3,2,107
3,1665,3,2,74
2,1140,2,2,50
4,2093,4,2,134
3,1450,3,3,60
3,1330,3,3,46
4,2872,4,3,183
3,1486,2,2,65
3,1425,1,0,54
2,1255,2,2,42
2,750,2,1,19
2,1225,2,3,58
2,1274,2,1,90
3,1350,3,2,80
2,1100,2,2,64
3,1760,3,2,139
3,1095,2,2,28
2,1140,2,2,46
3,1530,3,3,64
3,1724,3,3,140
2,1058,2,2,47
3,1464,3,2,56
3,1975,3,3,90
2,1112,2,1,58
3,1648,3,2,85
2,1100,2,2,32
1,509,1,1,23
3,2265,3,3,159
2,1200,2,2,46
1,530,1,1,18
2,1010,2,1,41
2,1150,2,2,45
3,1850,3,1,98
2,907,2,1,40
3,1600,2,1,65
4,3596,5,1,251
3,1464,3,2,56
2,1295,2,1,62
2,1012,2,1,62
3,1000,2,1,48
2,1010,2,1,32
2,1379,2,1,85
2,1121,2,2,75
2,1200,2,1,75
4,3124,6,3,349
2,1246,2,2,47
3,1420,3,2,90
2,600,1,1,65
2,1090,2,2,55
2,1355,2,1,73
2,1425,2,1,94
3,1700,3,2,111
3,2099,3,2,134
3,1520,2,1,69
3,1490,3,0,140
2,1000,2,2,50
2,1291,2,2,72
2,1339,2,2,67
2,1330,2,1,56
2,1650,1,1,130
2,1125,2,1,44
2,1310,2,1,62
2,1096,2,2,40
2,814,2,1,43
2,1140,2,2,44
3,1480,2,0,75
4,4000,6,1,370
3,1500,2,3,78
3,1850,3,2,89
2,745,2,1,36
1,613,1,1,48
3,1470,2,1,85
1,250,2,2,40
2,1160,2,2,45
1,520,1,1,15
3,1360,2,1,64
2,1155,2,1,64
1,520,1,1,14
3,1615,2,3,150
2,1140,2,2,39
3,1508,3,1,77
3,2395,4,2,150
3,1590,3,2,57
3,2215,4,2,152
3,1903,2,1,293
2,1530,2,1,108
3,1730,3,2,125
2,1048,2,1,44
2,1225,2,2,52
2,1200,2,3,70
2,1175,2,1,65
3,1651,3,1,49
3,1500,2,3,55
3,1783,3,3,85
2,1015,2,1,35
1,1800,1,1,200
2,1132,2,1,70
3,1490,3,0,85
4,1917,4,2,130
3,1703,3,2,120
2,1211,2,3,45
2,1310,2,2,53
2,1146,2,1,69
2,1041,2,1,53
3,1453,2,2,58
1,877,1,1,59
3,1477,2,1,69
2,1420,2,0,120
2,1140,1,1,185
3,1380,2,2,55
2,1095,2,1,57
3,1665,3,2,71
2,1245,2,1,60
4,3360,5,2,221
3,1226,2,2,60
2,1075,2,1,46
2,1226,2,1,65
1,510,1,1,22
2,1153,2,2,60
2,1000,2,1,49
2,1256,2,1,65
3,1425,3,2,57
3,1919,3,2,117
3,2111,3,2,103
2,970,2,1,57
2,1353,2,2,110
3,1405,2,1,85
2,1285,2,2,90
2,1050,2,1,42
2,1349,2,1,96
4,4050,2,1,450
3,1440,2,2,63
4,2425,5,1,195
4,2200,3,3,80
3,1810,3,2,112
2,1200,2,2,140
2,1060,2,1,52
2,1015,2,2,60
3,1454,3,3,71
2,1075,2,2,48
2,1187,2,2,40
1,500,1,3,220
3,1805,3,3,134
3,1527,3,1,142
2,1050,2,2,52
2,1262,2,2,47
3,1345,2,1,57
3,1715,3,3,112
2,1141,2,1,60
4,4689,4,1,488
1,550,1,1,17
